Date,Total_Value,Cash_Accumulated
2020-04-09,198969.87532877922,109000
2020-04-13,197040.43865275383,109000
2020-04-14,203054.3872001171,109000
2020-04-15,198635.3410270214,109000
2020-04-16,199638.95580363274,109000
2020-04-17,205147.1853568554,109000
2020-04-20,201451.6853568554,109000
2020-04-21,195297.7143790722,109000
2020-04-22,199592.2777030468,109000
2020-04-23,199553.3872001171,109000
2020-04-24,202447.54814982414,109000
2020-04-27,205372.8120048046,109000
2020-04-28,204423.65105509758,109000
2020-04-29,209690.72625041008,109000
2020-04-30,208862.42150187492,110000
2020-05-01,203176.74245524406,110000
2020-05-04,203817.1681754589,110000
2020-05-05,205691.5634086132,110000
2020-05-06,204309.17815470695,110000
2020-05-07,206722.46529459953,110000
2020-05-08,210174.49578166008,110000
2020-05-11,210205.74245524406,110000
2020-05-12,205980.52959513664,110000
2020-05-13,202333.2491080761,110000
2020-05-14,204769.96529459953,110000
2020-05-15,205691.5634086132,110000
2020-05-18,211970.78624796867,110000
2020-05-19,209971.42815470695,110000
2020-05-20,213392.21196818352,110000
2020-05-21,211861.4586417675,110000
2020-05-22,212337.8572013378,110000
2020-05-26,215063.5634086132,110000
2020-05-27,218195.3572013378,110000
2020-05-28,217765.81673502922,110000
2020-05-29,219742.06673502922,111000
2020-06-01,220699.76769328117,111000
2020-06-02,222513.11577677727,111000
2020-06-03,225449.00811076164,111000
2020-06-04,224875.9734427929,111000
2020-06-05,230622.15523600578,111000
2020-06-08,233416.7772758007,111000
2020-06-09,231760.4148185253,111000
2020-06-10,230316.01769328117,111000
2020-06-11,217049.52248454094,111000
2020-06-12,219663.56194376945,111000
2020-06-15,221665.32631754875,111000
2020-06-16,225998.51769328117,111000
2020-06-17,224962.31194376945,111000
2020-06-18,225166.41960978508,111000
2020-06-19,223839.76769328117,111000
2020-06-22,225323.40523600578,111000
2020-06-23,226343.91960978508,111000
2020-06-24,220558.4734427929,111000
2020-06-25,222889.92440104485,111000
2020-06-26,217669.65523600578,111000
2020-06-29,219702.82631754875,111000
2020-06-30,223630.8609855175,112000
2020-07-01,225161.52291178703,112000
2020-07-02,226297.68483805656,112000
2020-07-06,229808.74446940422,112000
2020-07-07,227425.94905924797,112000
2020-07-08,229114.42061686516,112000
2020-07-09,227946.69194865227,112000
2020-07-10,230234.78713297844,112000
2020-07-13,228151.8396537304,112000
2020-07-14,231205.26580119133,112000
2020-07-15,233256.67061686516,112000
2020-07-16,232578.1180961132,112000
2020-07-17,233193.53713297844,112000
2020-07-20,235134.49446940422,112000
2020-07-21,235623.67061686516,112000
2020-07-22,236964.95616984367,112000
2020-07-23,234132.44905924797,112000
2020-07-24,232617.5825431347,112000
2020-07-27,234313.92772746086,112000
2020-07-28,232862.17061686516,112000
2020-07-29,235678.90639567375,112000
2020-07-30,234818.8752067089,112000
2020-07-31,237783.50157999992,113000
2020-08-03,239280.36901164055,113000
2020-08-04,240286.22448039055,113000
2020-08-05,241783.09191203117,113000
2020-08-06,243406.7064139843,113000
2020-08-07,243533.40514445305,113000
2020-08-10,244309.57384562492,113000
2020-08-11,242337.50157999992,113000
2020-08-12,245655.98351359367,113000
2020-08-13,245236.22448039055,113000
2020-08-14,245236.22448039055,113000
2020-08-17,246028.22448039055,113000
2020-08-18,246543.01964640617,113000
2020-08-19,245497.57384562492,113000
2020-08-20,246273.7425467968,113000
2020-08-21,247152.8509452343,113000
2020-08-24,249663.50157999992,113000
2020-08-25,250534.7064139843,113000
2020-08-26,253092.8509452343,113000
2020-08-27,253599.7425467968,113000
2020-08-28,255247.09191203117,113000
2020-08-31,255352.12804484367,114000
2020-09-01,257737.12804484367,114000
2020-09-02,261489.52901530266,114000
2020-09-03,252442.42513346672,114000
2020-09-04,250423.14260172844,114000
2020-09-08,243546.39745402336,114000
2020-09-09,248348.17998576164,114000
2020-09-10,244007.48677897453,114000
2020-09-11,244190.3455131054,114000
2020-09-14,247362.38774943352,114000
2020-09-15,248634.39260172844,114000
2020-09-16,247632.68483805656,114000
2020-09-17,245470.28386759758,114000
2020-09-18,242616.23677897453,114000
2020-09-21,239984.7887198925,114000
2020-09-22,242409.52901530266,114000
2020-09-23,236796.83095622063,114000
2020-09-24,237448.73677897453,114000
2020-09-25,241248.83580851555,114000
2020-09-28,245287.42513346672,114000
2020-09-29,242854.7270743847,114000
2020-09-30,245722.9819266796,115000
2020-10-01,247279.09166789055,115000
2020-10-02,244980.84777140617,115000
2020-10-05,249258.11608195305,115000
2020-10-06,245778.84777140617,115000
2020-10-07,249992.28679728508,115000
2020-10-08,252202.73803019524,115000
2020-10-09,254445.11608195305,115000
2020-10-12,258546.84777140617,115000
2020-10-13,256894.9819266796,115000
2020-10-14,255291.0184867382,115000
2020-10-15,254987.77459025383,115000
2020-10-16,254772.29900431633,115000
2020-10-19,250925.9575126171,115000
2020-10-20,251915.46971964836,115000
2020-10-21,251460.6038749218,115000
2020-10-22,252841.15264201164,115000
2020-10-23,253702.9819266796,115000
2020-10-26,249034.67705607414,115000
2020-10-27,248212.73803019524,115000
2020-10-28,239674.15264201164,115000
2020-10-29,242195.83556437492,115000
2020-10-30,240474.65264201164,116000
2020-11-02,243273.6248099804,116000
2020-11-03,247564.32970499992,116000
2020-11-04,253138.21501994133,116000
2020-11-05,258094.59362101555,116000
2020-11-06,258062.5067679882,116000
2020-11-09,261278.53460001945,116000
2020-11-10,260941.6838309765,116000
2020-11-11,262778.27068400383,116000
2020-11-12,260348.21166300774,116000
2020-11-13,263885.03460001945,116000
2020-11-16,267085.0067679882,116000
2020-11-17,265753.6838309765,116000
2020-11-18,262529.65264201164,116000
2020-11-19,263628.388725996,116000
2020-11-20,261863.97893595695,116000
2020-11-23,263411.8575370312,116000
2020-11-24,267678.47893595695,116000
2020-11-25,267237.388725996,116000
2020-11-27,267999.2985160351,116000
2020-11-30,267796.2985160351,117000
2020-12-01,270742.57689738274,117000
2020-12-02,271314.144585371,117000
2020-12-03,271233.63967204094,117000
2020-12-04,273568.13475871086,117000
2020-12-07,273060.9808280468,117000
2020-12-08,273849.88967204094,117000
2020-12-09,271418.7985160351,117000
2020-12-10,271289.99556803703,117000
2020-12-11,270943.82689738274,117000
2020-12-14,269704.144585371,117000
2020-12-15,273431.2985160351,117000
2020-12-16,273849.88967204094,117000
2020-12-17,275339.144585371,117000
2020-12-18,274236.2985160351,117000
2020-12-21,273391.03377604485,117000
2020-12-22,271740.793602705,117000
2020-12-23,271958.13475871086,117000
2020-12-24,273044.88967204094,117000
2020-12-28,275419.6249320507,117000
2020-12-29,274840.0485160351,117000
2020-12-30,275210.34163737297,117000
2020-12-31,277691.5386893749,118000
2021-01-04,273930.91573405266,118000
2021-01-05,275730.53460001945,118000
2021-01-06,277401.00588297844,118000
2021-01-07,281540.9198234081,118000
2021-01-08,283122.6575553417,118000
2021-01-11,281274.62065958977,118000
2021-01-12,281298.82967448235,118000
2021-01-13,282000.91573405266,118000
2021-01-14,281048.6616446972,118000
2021-01-15,279047.2927787304,118000
2021-01-19,281250.4116446972,118000
2021-01-20,285067.50588297844,118000
2021-01-21,285333.82967448235,118000
2021-01-22,284317.00179362297,118000
2021-01-25,285471.00588297844,118000
2021-01-26,285043.29686808586,118000
2021-01-27,278135.3788383007,118000
2021-01-28,280467.62065958977,118000
2021-01-29,275858.96080851555,119000
2021-02-01,280386.85784220695,119000
2021-02-02,284412.5588309765,119000
2021-02-03,284696.06377482414,119000
2021-02-04,287879.35784220695,119000
2021-02-05,289029.5687186718,119000
2021-02-08,291159.8726737499,119000
2021-02-09,290924.9657523632,119000
2021-02-10,290811.5786063671,119000
2021-02-11,291281.36772990227,119000
2021-02-12,292763.6568534374,119000
2021-02-16,292488.259819746,119000
2021-02-17,292553.07366251945,119000
2021-02-18,291305.66674113274,119000
2021-02-19,290771.06377482414,119000
2021-02-22,288486.85784220695,119000
2021-02-23,288851.36772990227,119000
2021-02-24,292042.76970744133,119000
2021-02-25,285044.35784220695,119000
2021-02-26,284481.06377482414,120000
2021-03-01,291415.9527823925,120000
2021-03-02,289163.95171427727,120000
2021-03-03,285350.979729414,120000
2021-03-04,281838.81377482414,120000
2021-03-05,287001.36873698235,120000
2021-03-08,285594.8698050976,120000
2021-03-09,289586.7027823925,120000
2021-03-10,291375.3127067089,120000
2021-03-11,294448.45171427727,120000
2021-03-12,294863.0648429394,120000
2021-03-15,296570.3698050976,120000
2021-03-16,296237.03682780266,120000
2021-03-17,297204.50881266594,120000
2021-03-18,292838.7027823925,120000
2021-03-19,292318.39568400383,120000
2021-03-22,294627.3127067089,120000
2021-03-23,292464.729729414,120000
2021-03-24,290846.8676688671,120000
2021-03-25,292480.9807975292,120000
2021-03-26,296204.5346915722,120000
2021-03-29,296025.67369914055,120000
2021-03-30,295269.5648429394,120000
2021-03-31,297440.28682780266,121000
2021-04-01,300590.0597770214,121000
2021-04-05,304923.0177848339,121000
2021-04-06,304751.66475749016,121000
2021-04-07,305135.1857535839,121000
2021-04-08,306620.28682780266,121000
2021-04-09,308823.49678874016,121000
2021-04-12,308962.2277457714,121000
2021-04-13,309802.70674967766,121000
2021-04-14,308807.1857535839,121000
2021-04-15,312120.1437613964,121000
2021-04-16,313213.58077311516,121000
2021-04-19,311671.32881999016,121000
2021-04-20,309386.53878092766,121000
2021-04-21,312291.49678874016,121000
2021-04-22,309427.32881999016,121000
2021-04-23,312723.9757926464,121000
2021-04-26,313401.24483561516,121000
2021-04-27,313303.32881999016,121000
2021-04-28,313156.45479655266,121000
2021-04-29,315245.41280436516,121000
2021-04-30,314164.62276530266,122000
2021-05-03,314877.1487662792,122000
2021-05-04,312960.6917655468,122000
2021-05-05,313018.02776408195,122000
2021-05-06,315565.10576701164,122000
2021-05-07,317817.35576701164,122000
2021-05-10,314705.16576457024,122000
2021-05-11,311945.1147696972,122000
2021-05-12,305286.66576457024,122000
2021-05-13,308914.8297660351,122000
2021-05-14,313656.8467643261,122000
2021-05-17,312903.35576701164,122000
2021-05-18,310200.66576457024,122000
2021-05-19,309381.66576457024,122000
2021-05-20,312682.2347648144,122000
2021-05-21,312444.71776652336,122000
2021-05-24,315597.87276530266,122000
2021-05-25,314934.4847648144,122000
2021-05-26,315507.7697684765,122000
2021-05-27,315647.01076579094,122000
2021-05-28,316261.26076579094,122000
2021-06-01,316015.54576945305,122000
2021-06-02,316547.91576457024,122000
2021-06-03,315343.9847648144,122000
2021-06-04,318202.2867667675,122000
2021-06-07,317932.02776408195,122000
2021-06-08,317981.16576457024,122000
2021-06-09,317481.56276774406,122000
2021-06-10,318947.5797660351,122000
2021-06-11,319504.4937674999,122000
2021-06-14,320307.12276530266,122000
2021-06-15,319635.5367667675,122000
2021-06-16,317882.8647696972,122000
2021-06-17,317768.21776652336,122000
2021-06-18,313550.37276530266,122000
2021-06-21,317940.20076823235,122000
2021-06-22,319627.3387687206,122000
2021-06-23,319283.37276530266,122000
2021-06-24,321109.7267692089,122000
2021-06-25,322297.2867667675,122000
2021-06-28,322968.87276530266,122000
2021-06-29,322018.8297660351,122000
2021-06-30,323313.65776896477,123000
2021-07-01,325136.27877116203,123000
2021-07-02,327607.49678874016,123000
2021-07-06,326991.74678874016,123000
2021-07-07,328116.5127799511,123000
2021-07-08,325505.7387931347,123000
2021-07-09,328937.5127799511,123000
2021-07-12,330127.97280192375,123000
2021-07-13,329011.3997733593,123000
2021-07-14,329462.9648063183,123000
2021-07-15,328403.8677909374,123000
2021-07-16,325850.54476237297,123000
2021-07-19,320982.02077555656,123000
2021-07-20,325513.9568107128,123000
2021-07-21,328247.8757865429,123000
2021-07-22,328945.7307975292,123000
2021-07-23,332229.7307975292,123000
2021-07-26,333075.35979533195,123000
2021-07-27,331597.54476237297,123000
2021-07-28,331416.94881510735,123000
2021-07-29,332845.4807975292,123000
2021-07-30,332219.89177775383,124000
2021-08-02,331544.2057425976,124000
2021-08-03,334222.2057425976,124000
2021-08-04,332623.6688773632,124000
2021-08-05,334700.13982462883,124000
2021-08-06,335276.9247367382,124000
2021-08-09,334955.5778129101,124000
2021-08-10,335375.8258597851,124000
2021-08-11,336183.3297660351,124000
2021-08-12,337163.89177775383,124000
2021-08-13,337831.3297660351,124000
2021-08-16,338638.85881876945,124000
2021-08-17,336405.8258597851,124000
2021-08-18,332788.4537894726,124000
2021-08-19,333258.13982462883,124000
2021-08-20,335894.9247367382,124000
2021-08-23,338869.5778129101,124000
2021-08-24,339405.1727836132,124000
2021-08-25,340031.4208304882,124000
2021-08-26,338045.5778129101,124000
2021-08-27,341044.9247367382,124000
2021-08-30,342610.5448539257,124000
2021-08-31,343025.48674845695,125000
2021-09-01,343388.9287650585,125000
2021-09-02,344413.1859061718,125000
2021-09-03,344281.02288126945,125000
2021-09-07,343008.975823164,125000
2021-09-08,342678.5808646679,125000
2021-09-09,341142.20775675774,125000
2021-09-10,338507.2657401562,125000
2021-09-13,339300.24388957024,125000
2021-09-14,337540.8598563671,125000
2021-09-15,340357.52288126945,125000
2021-09-16,339771.0447318554,125000
2021-09-17,336442.2657401562,125000
2021-09-20,330949.3707816601,125000
2021-09-21,330627.24388957024,125000
2021-09-22,333815.59178996086,125000
2021-09-23,337846.475823164,125000
2021-09-24,338408.1497733593,125000
2021-09-27,337449.98674845695,125000
2021-09-28,330709.84893107414,125000
2021-09-29,330148.1497733593,125000
2021-09-30,326968.59178996086,126000
2021-10-01,330881.47280192375,126000
2021-10-04,326811.0797660351,126000
2021-10-05,329986.16393351555,126000
2021-10-06,331453.48482584953,126000
2021-10-07,334305.2468497753,126000
2021-10-08,333675.1987540722,126000
2021-10-11,331246.23482584953,126000
2021-10-12,330583.04494547844,126000
2021-10-13,331644.16393351555,126000
2021-10-14,337215.04494547844,126000
2021-10-15,339842.96077799797,126000
2021-10-18,340879.21077799797,126000
2021-10-19,343532.0208976269,126000
2021-10-20,344866.6987540722,126000
2021-10-21,345712.29494547844,126000
2021-10-22,345364.10381388664,126000
2021-10-25,347154.7468497753,126000
2021-10-26,347486.34178996086,126000
2021-10-27,345977.5557181835,126000
2021-10-28,349359.889885664,126000
2021-10-29,350981.639885664,127000
2021-11-01,351721.2166984081,127000
2021-11-02,353084.0688712597,127000
2021-11-03,355211.4268424511,127000
2021-11-04,356873.4268424511,127000
2021-11-05,358086.679741621,127000
2021-11-08,358518.81597208977,127000
2021-11-09,357263.9978568554,127000
2021-11-10,354388.74495768547,127000
2021-11-11,354505.0717704296,127000
2021-11-12,357139.3529288769,127000
2021-11-15,357305.5377128124,127000
2021-11-16,358668.389885664,127000
2021-11-17,357804.1427848339,127000
2021-11-18,359042.32466959953,127000
2021-11-19,358369.2166984081,127000
2021-11-22,357421.889885664,127000
2021-11-23,357887.2478568554,127000
2021-11-24,358768.1058280468,127000
2021-11-26,350965.02901530266,127000
2021-11-29,355203.1087272167,127000
2021-11-30,349405.5348136425,128000
2021-12-01,345390.4687125683,128000
2021-12-02,350655.0348136425,128000
2021-12-03,347556.2737967968,128000
2021-12-06,351704.6229484081,128000
2021-12-07,358926.7187125683,128000
2021-12-08,359934.66701579094,128000
2021-12-09,357485.64498209953,128000
2021-12-10,360892.6119315624,128000
2021-12-13,357693.89498209953,128000
2021-12-14,355261.5237967968,128000
2021-12-15,360809.3068473339,128000
2021-12-16,357552.2737967968,128000
2021-12-17,353845.43904948235,128000
2021-12-20,350021.9466788769,128000
2021-12-21,354928.3288810253,128000
2021-12-22,358510.2187125683,128000
2021-12-23,360717.68904948235,128000
2021-12-27,365857.2848136425,128000
2021-12-28,365582.40599894524,128000
2021-12-29,366023.89498209953,128000
2021-12-30,364990.9576957226,128000
2021-12-31,364991.3729484081,129000
2022-01-03,367231.84682536125,129000
2022-01-04,367081.3729484081,129000
2022-01-05,360050.6098868847,129000
2022-01-06,359565.7155997753,129000
2022-01-07,358320.0837638378,129000
2022-01-10,357851.92580485344,129000
2022-01-11,360986.92580485344,129000
2022-01-12,362065.3729484081,129000
2022-01-13,357074.4519279003,129000
2022-01-14,357183.13600993156,129000
2022-01-18,350921.47866129875,129000
2022-01-19,347234.7155997753,129000
2022-01-20,333803.6465461254,129000
2022-01-21,305700.89090800285,129000
2022-01-24,310123.98983836174,129000
2022-01-25,287253.42078471184,129000
2022-01-26,286714.02901530266,129000
2022-01-27,278137.5681922436,129000
2022-01-28,304082.69502329826,129000
2022-01-31,334533.9506614208,130000
2022-02-01,340917.7316749096,130000
2022-02-02,348978.64075541496,130000
2022-02-03,306997.04983592033,130000
2022-02-04,317600.6448829174,130000
2022-02-07,310405.33497691154,130000
2022-02-08,320954.839104414,130000
2022-02-09,340863.64075541496,130000
2022-02-10,318249.839104414,130000
2022-02-11,288278.43415141106,130000
2022-02-14,287339.9089438915,130000
2022-02-15,291947.1967551708,130000
2022-02-16,292295.57981181145,130000
2022-02-17,286088.54200053215,130000
2022-02-18,284261.28849101067,130000
2022-02-22,275470.7022483349,130000
2022-02-23,254395.79279017448,130000
2022-02-24,279302.5039680004,130000
2022-02-25,292544.7453696728,130000
2022-02-28,296643.99107050896,131000
2022-03-01,282961.32142329216,131000
2022-03-02,296474.3779723644,131000
2022-03-03,284092.1257369518,131000
2022-03-04,271936.0171096325,131000
2022-03-07,241574.04314875603,131000
2022-03-08,239752.39996027946,131000
2022-03-09,246137.58849787712,131000
2022-03-10,245042.08849787712,131000
2022-03-11,241918.35461115837,131000
2022-03-14,227750.11722636223,131000
2022-03-15,248831.07938075066,131000
2022-03-16,276767.6458938122,131000
2022-03-17,286022.7215850353,131000
2022-03-18,303790.1332786083,131000
2022-03-21,301619.20896983147,131000
2022-03-22,319443.76286768913,131000
2022-03-23,305961.07938075066,131000
2022-03-24,325785.1963546276,131000
2022-03-25,325271.025482893,131000
2022-03-28,340067.6963546276,131000
2022-03-29,357492.3419959545,131000
2022-03-30,346751.8958938122,131000
2022-03-31,333412.275482893,132000
2022-04-01,331979.775482893,132000
2022-04-04,352722.3693625927,132000
2022-04-05,329401.2711112499,132000
2022-04-06,307741.87810587883,132000
2022-04-07,309747.3693625927,132000
2022-04-08,297084.0746085644,132000
2022-04-11,275997.67285990715,132000
2022-04-12,272445.07898020744,132000
2022-04-13,288775.5702369213,132000
2022-04-14,269350.87373423576,132000
2022-04-18,270095.77985453606,132000
2022-04-19,287457.67285990715,132000
2022-04-20,274507.8824775219,132000
2022-04-21,258406.57460856438,132000
2022-04-22,237893.16411662102,132000
2022-04-25,239192.13448405266,132000
2022-04-26,232357.3270804882,132000
2022-04-27,232958.25115275383,132000
2022-04-28,238791.5307853222,132000
2022-04-29,231026.4493033886,133000
2022-05-02,232478.23366618156,133000
2022-05-03,233484.7485587597,133000
2022-05-04,240566.8396232128,133000
2022-05-05,232118.33590006828,133000
2022-05-06,230660.44558024406,133000
2022-05-09,223218.438133955,133000
2022-05-10,223791.8396232128,133000
2022-05-11,203874.5634086132,133000
2022-05-12,202244.3266532421,133000
2022-05-13,224217.11583781242,133000
2022-05-16,217270.87908244133,133000
2022-05-17,233644.15529704094,133000
2022-05-18,199550.87908244133,133000
2022-05-19,195510.72124552727,133000
2022-05-20,195559.85924601555,133000
2022-05-23,205215.06197428703,133000
2022-05-24,192412.97542643547,133000
2022-05-25,200137.13488078117,133000
2022-05-26,216872.81597208977,133000
2022-05-27,238114.26470255852,133000
2022-05-31,237397.772698164,134000
2022-06-01,231867.6294105053,134000
2022-06-02,250684.48913645744,134000
2022-06-03,230862.15379405022,134000
2022-06-06,233734.96475291252,134000
2022-06-07,239408.7513282299,134000
2022-06-08,234524.98913645744,134000
2022-06-09,215420.8565337658,134000
2022-06-10,209106.9565703869,134000
2022-06-13,201055.72799372673,134000
2022-06-14,200554.3565337658,134000
2022-06-15,203422.7065703869,134000
2022-06-16,196747.36724543571,134000
2022-06-17,204037.36243891716,134000
2022-06-21,209030.20170283318,134000
2022-06-22,208590.00507807732,134000
2022-06-23,210778.89802241325,134000
2022-06-24,217333.50507807732,134000
2022-06-27,216519.4513976574,134000
2022-06-28,211846.2013976574,134000
2022-06-29,211086.43391108513,134000
2022-06-30,210422.14802241325,135000
2022-07-01,212579.50654292107,135000
2022-07-05,212955.2235839367,135000
2022-07-06,213724.83692622185,135000
2022-07-07,216857.86506342888,135000
2022-07-08,216730.61024165154,135000
2022-07-11,214282.36506342888,135000
2022-07-12,212306.79914546013,135000
2022-07-13,211319.01618647575,135000
2022-07-14,210761.50654292107,135000
2022-07-15,214742.93098139763,135000
2022-07-18,212967.33692622185,135000
2022-07-19,218742.51618647575,135000
2022-07-20,220142.3932006359,135000
2022-07-21,222366.4028441906,135000
2022-07-22,220342.36506342888,135000
2022-07-25,220560.51618647575,135000
2022-07-26,217918.36506342888,135000
2022-07-27,223620.82728266716,135000
2022-07-28,226444.78950190544,135000
2022-07-29,230759.61024165154,136000
2022-08-01,230065.3413207531,136000
2022-08-02,228579.3798339367,136000
2022-08-03,232148.12949824333,136000
2022-08-04,231965.41834712029,136000
2022-08-05,231484.32172846794,136000
2022-08-08,231277.26395869255,136000
2022-08-09,230363.76395869255,136000
2022-08-10,235187.0335509777,136000
2022-08-11,235187.0335509777,136000
2022-08-12,239212.53321528435,136000
2022-08-15,240235.64875483513,136000
2022-08-16,240655.86024165154,136000
2022-08-17,239011.5528075695,136000
2022-08-18,239748.43760371208,136000
2022-08-19,236441.5720641613,136000
2022-08-22,231459.95652461052,136000
2022-08-23,230911.86024165154,136000
2022-08-24,231612.20652461052,136000
2022-08-25,234986.07172846794,136000
2022-08-26,226935.09098505974,136000
2022-08-29,225436.93760371208,136000
2022-08-30,222988.7642943859,136000
2022-08-31,222234.8413207531,137000
2022-09-01,222919.15833735466,137000
2022-09-02,220585.15250849724,137000
2022-09-06,219845.82908320427,137000
2022-09-07,223780.6705749035,137000
2022-09-08,225240.9695250988,137000
2022-09-09,228711.44505000114,137000
2022-09-12,231222.64609980583,137000
2022-09-13,221153.37803339958,137000
2022-09-14,221978.23176264763,137000
2022-09-15,219503.6705749035,137000
2022-09-16,217780.64609980583,137000
2022-09-19,219448.68281245232,137000
2022-09-20,216980.23759150505,137000
2022-09-21,213167.60355830193,137000
2022-09-22,211371.2620666027,137000
2022-09-23,207864.12803339958,137000
2022-09-26,205853.93281245232,137000
2022-09-27,205273.49400019646,137000
2022-09-28,208383.48176264763,137000
2022-09-29,204045.37803339958,137000
2022-09-30,201941.48759150505,138000
2022-10-03,207279.70185542107,138000
2022-10-04,213571.13984370232,138000
2022-10-05,213202.1360900402,138000
2022-10-06,210957.38984370232,138000
2022-10-07,205034.93684077263,138000
2022-10-10,203503.592846632,138000
2022-10-11,202162.89735102654,138000
2022-10-12,201535.60410761833,138000
2022-10-13,206812.2958495617,138000
2022-10-14,202156.74134516716,138000
2022-10-17,207291.99509882927,138000
2022-10-18,209733.5458495617,138000
2022-10-19,208282.1360900402,138000
2022-10-20,206572.43684077263,138000
2022-10-21,211535.49134516716,138000
2022-10-24,214112.342846632,138000
2022-10-25,217593.24509882927,138000
2022-10-26,215969.6360900402,138000
2022-10-27,214813.45185542107,138000
2022-10-28,219825.69810175896,138000
2022-10-31,219331.2526061535,139000
2022-11-01,218448.92829585075,139000
2022-11-02,212883.5950744152,139000
2022-11-03,210619.1967895031,139000
2022-11-04,213698.03959345818,139000
2022-11-07,215746.48411250114,139000
2022-11-08,216918.780346632,139000
2022-11-09,212494.8820617199,139000
2022-11-10,224106.82658076286,139000
2022-11-11,226247.8173339367,139000
2022-11-14,224433.83582758904,139000
2022-11-15,226284.83582758904,139000
2022-11-16,224569.57658076286,139000
2022-11-17,223921.73411250114,139000
2022-11-18,224908.91904902458,139000
2022-11-21,224119.1598021984,139000
2022-11-22,227099.280346632,139000
2022-11-23,228518.37281489372,139000
2022-11-25,228493.68754267693,139000
2022-11-28,224884.2526061535,139000
2022-11-29,224489.36356806755,139000
2022-11-30,232387.41904902458,140000
2022-12-01,232418.43040156364,140000
2022-12-02,232083.62510371208,140000
2022-12-05,227954.42283320427,140000
2022-12-06,224662.22434687614,140000
2022-12-07,224228.21677851677,140000
2022-12-08,225995.22056269646,140000
2022-12-09,224346.01829218864,140000
2022-12-12,227545.22056269646,140000
2022-12-13,229225.43418574333,140000
2022-12-14,227842.8273742199,140000
2022-12-15,222244.22813105583,140000
2022-12-16,219596.81602168083,140000
2022-12-19,217705.8235900402,140000
2022-12-20,216999.0334289074,140000
2022-12-21,220241.6213195324,140000
2022-12-22,217147.8273742199,140000
2022-12-23,218363.02207636833,140000
2022-12-27,217495.02586054802,140000
2022-12-28,214829.0334289074,140000
2022-12-29,218635.8235900402,140000
2022-12-30,219034.42283320427,141000
2023-01-03,218193.36903071404,141000
2023-01-04,219763.34119868279,141000
2023-01-05,217364.78739619255,141000
2023-01-06,222305.17283320427,141000
2023-01-09,222143.1867492199,141000
2023-01-10,223725.61207270622,141000
2023-01-11,226578.96271967888,141000
2023-01-12,227426.23359370232,141000
2023-01-13,228310.90195918083,141000
2023-01-17,227962.02348017693,141000
2023-01-18,224261.40195918083,141000
2023-01-19,222647.83424067497,141000
2023-01-20,226740.92979121208,141000
2023-01-23,229500.83424067497,141000
2023-01-24,229257.8551146984,141000
2023-01-25,229338.8481566906,141000
2023-01-26,231787.23359370232,141000
2023-01-27,232447.61207270622,141000
2023-01-30,229544.42979121208,141000
2023-01-31,233802.7266356945,142000
2023-02-01,236363.06434321404,142000
2023-02-02,239749.7266356945,142000
2023-02-03,237189.38892817497,142000
2023-02-06,235818.44739985466,142000
2023-02-07,238860.79822993279,142000
2023-02-08,236244.12281489372,142000
2023-02-09,234222.13593745232,142000
2023-02-10,234791.79822993279,142000
2023-02-13,237502.38892817497,142000
2023-02-14,237414.7397582531,142000
2023-02-15,238209.7719848156,142000
2023-02-16,234898.2266356945,142000
2023-02-17,234291.00587153435,142000
2023-02-21,229639.83045649529,142000
2023-02-22,229351.85670161247,142000
2023-02-23,230503.7135131359,142000
2023-02-24,228037.2719848156,142000
2023-02-27,228826.01899409294,142000
2023-02-28,228962.13593745232,143000
2023-03-01,228126.9043700695,143000
2023-03-02,229828.77900385857,143000
2023-03-03,233464.9043700695,143000
2023-03-06,233747.51203608513,143000
2023-03-07,230136.51203608513,143000
2023-03-08,230494.45747065544,143000
2023-03-09,226280.58283686638,143000
2023-03-10,223040.1005370617,143000
2023-03-13,222663.29670405388,143000
2023-03-14,226355.93977046013,143000
2023-03-15,224961.77900385857,143000
2023-03-16,228805.13593745232,143000
2023-03-17,226305.70820307732,143000
2023-03-20,228346.70820307732,143000
2023-03-21,231329.70820307732,143000
2023-03-22,227498.9043700695,143000
2023-03-23,228038.99433588982,143000
2023-03-24,228616.74360346794,143000
2023-03-27,228993.54743647575,143000
2023-03-28,228591.618237257,143000
2023-03-29,231838.3866698742,143000
2023-03-30,233219.99433588982,143000
2023-03-31,237473.02973628044,144000
2023-04-03,238413.21357417107,144000
2023-04-04,237069.18049311638,144000
2023-04-05,236494.96818232536,144000
2023-04-06,237397.31281733513,144000
2023-04-10,237656.00587153435,144000
2023-04-11,237687.56742548943,144000
2023-04-12,236741.06742548943,144000
2023-04-13,239807.71818232536,144000
2023-04-14,239315.53895258904,144000
2023-04-17,240129.53434443474,144000
2023-04-18,240293.6005065441,144000
2023-04-19,240280.96818232536,144000
2023-04-20,238924.32203364372,144000
2023-04-21,239063.1428039074,144000
2023-04-24,239378.6428039074,144000
2023-04-25,235598.95896601677,144000
2023-04-26,234551.49665522575,144000
2023-04-27,239201.96357417107,144000
2023-04-28,242246.3974120617,145000
2023-05-01,242081.57056879997,145000
2023-05-02,239368.05134272575,145000
2023-05-03,237700.62824702263,145000
2023-05-04,235963.47443842888,145000
2023-05-05,240293.68592524529,145000
2023-05-08,240426.82050776482,145000
2023-05-09,239387.07056879997,145000
2023-05-10,240433.16669917107,145000
2023-05-11,240097.14747309685,145000
